#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-20-12-22-24
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1774024091.566324	Cx9Anv43LgcBzzPO1k	10.124.150.192	52104	10.124.150.11	53	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.961961	CUyxz84Rr7Dt5wR2pg	10.124.150.192	52104	10.124.150.11	554	tcp	-	0.000025	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.961996	CpkfNB2CLCTzHGFX5d	10.124.150.192	52104	10.124.150.11	3389	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994440	C5CB3ZLUPO1I92sZc	10.124.150.192	52104	10.124.150.11	135	tcp	-	0.000024	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994474	CG8pfr3rx9eI0PcUCe	10.124.150.192	52104	10.124.150.11	23	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994478	CjwA7HvmiwwjLqwKf	10.124.150.192	52104	10.124.150.11	993	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994483	CalJTQ27oOhOQIpX6	10.124.150.192	52104	10.124.150.11	8080	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994487	CvTRBSySmpsfQTOrb	10.124.150.192	52104	10.124.150.11	139	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994491	C4Pvsw4U37m0TwZ3pl	10.124.150.192	52104	10.124.150.11	199	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994495	CvKfBr3gpPYk0LL2Ef	10.124.150.192	52104	10.124.150.11	113	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994500	CGitTk3flI3efgoEr1	10.124.150.192	52104	10.124.150.11	111	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994504	CB0h4y3N0iIfg5TKR7	10.124.150.192	52104	10.124.150.11	3306	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994508	CEy8Cf128bVR6Saz8b	10.124.150.192	52104	10.124.150.11	256	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994512	CnoOB41eAUG8dHGUqg	10.124.150.192	52104	10.124.150.11	995	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994516	CKl4Uu3sVZL5m1npcj	10.124.150.192	52104	10.124.150.11	25	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994519	Cz6mIv2iuHexiziOak	10.124.150.192	52104	10.124.150.11	110	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994523	CrwXJj4qJ5Uvo5HD9a	10.124.150.192	52104	10.124.150.11	80	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994527	CdbuIs1H1m4jZ8O8Oa	10.124.150.192	52104	10.124.150.11	143	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994532	CU38Xw3C7DDeYn0Nag	10.124.150.192	52104	10.124.150.11	1025	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994536	CRQEaY1uLLqOnunSkl	10.124.150.192	52104	10.124.150.11	1141	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024091.994540	CDnElN1h5CoEMvaYrj	10.124.150.192	52104	10.124.150.11	2119	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387181	CM6TSz4jb2n1cbMith	10.124.150.192	52104	10.124.150.11	8100	tcp	-	0.000022	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387213	C0HYZRSCAzAHKgH1	10.124.150.192	52104	10.124.150.11	8021	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387219	Co69Y2pBNHx1NNZBl	10.124.150.192	52104	10.124.150.11	42510	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387225	CNYn0p2kQeoxZAnKMe	10.124.150.192	52104	10.124.150.11	1053	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387230	Cf2ShF2L5ZB0kI3brf	10.124.150.192	52104	10.124.150.11	9091	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
